user_id,home_lat,home_lon,office_lat,office_lon,commute_time,commute_time_minutes,commute_duration_min,dist_home_office_km,overlap_score,time_diff_minutes,accepted,past_acceptance_rate,optimal_notify_minutes,optimal_notify_time,day_of_week,response_time_lag_min
U02593,28.459717,77.253705,28.575621,77.12409,09:10,550,54,18.042,0.0991,32,1,0.2507,528,08:48,6,1.0
U02594,28.541788,77.154261,28.703466,77.304445,09:27,567,72,23.163,0.5178,0,1,0.6574,507,08:27,2,16.5
U02595,28.838393,77.292858,28.758698,77.014009,07:31,451,59,28.52,0.1545,22,0,0.3452,360,06:00,1,3.9
U02596,28.442593,76.992632,28.859303,76.865911,08:08,488,33,47.88,0.3062,27,0,0.3608,382,06:22,1,10.8
U02597,28.595291,77.19889,28.602729,77.322056,09:15,555,48,12.032,0.5019,15,0,0.6082,460,07:40,5,11.1
U02598,28.852402,77.046268,28.711175,76.912318,08:08,488,87,20.38,0.1163,2,0,0.4362,416,06:56,4,2.5
U02599,28.856319,77.145999,28.588479,77.082277,07:32,452,77,30.369,0.1125,10,0,0.3512,360,06:00,5,10.3
U02600,28.597378,77.349058,28.754158,77.117785,09:23,563,23,28.476,0.2101,16,0,0.398,533,08:53,2,8.9
U02601,28.720351,77.342108,28.837757,76.960915,07:37,457,63,39.329,0.5918,1,1,0.6478,425,07:05,4,11.2
U02602,28.619238,77.101436,28.841228,76.930483,07:12,432,61,29.743,0.9332,7,1,0.7382,360,06:00,3,14.0
U02603,28.761661,77.13267,28.475402,76.897701,08:26,506,42,39.146,0.239,19,1,0.3235,406,06:46,1,12.1
U02604,28.415159,77.297634,28.497966,76.875677,07:10,430,42,42.207,0.7198,3,0,0.7401,390,06:30,5,3.7
U02605,28.469195,77.342674,28.762366,77.099145,08:33,513,68,40.295,0.1894,30,0,0.2275,463,07:43,4,7.3
U02606,28.694815,77.23709,28.702885,77.269431,07:57,477,85,3.274,0.6355,10,0,0.8103,434,07:14,5,3.9
U02607,28.511625,76.873244,28.834451,76.904647,09:33,573,38,35.964,0.1377,8,0,0.405,529,08:49,4,5.1
U02608,28.719705,77.004546,28.550624,77.197316,08:24,504,84,26.54,0.8454,15,0,0.7072,483,08:03,2,10.4
U02609,28.568587,77.297247,28.80705,77.050437,08:33,513,77,35.771,0.7425,17,0,0.6694,473,07:53,3,11.0
U02610,28.82559,77.23186,28.728212,76.857964,08:56,536,18,37.932,0.6807,13,1,0.6282,448,07:28,0,10.9
U02611,28.793245,77.218539,28.493819,77.113346,07:43,463,36,34.776,0.0147,6,1,0.4377,372,06:12,4,9.4
U02612,28.636562,77.180641,28.460717,76.968524,08:24,504,48,28.426,0.8364,8,0,0.8054,397,06:37,3,10.2
U02613,28.77099,77.051785,28.737307,77.14868,09:34,574,64,10.142,0.1509,14,0,0.4467,460,07:40,3,5.7
U02614,28.530146,77.045653,28.476062,77.018155,07:00,420,31,6.575,0.5335,4,1,0.7592,379,06:19,4,14.8
U02615,28.637245,77.252556,28.781278,77.179891,07:05,425,46,17.485,0.7767,15,1,0.7357,360,06:00,2,11.3
U02616,28.494791,76.989828,28.667406,77.308437,07:22,442,21,36.513,0.6317,0,1,0.6284,383,06:23,2,7.9
U02617,28.813225,77.189264,28.628896,76.964718,09:57,597,22,29.926,0.819,19,1,0.6569,551,09:11,3,13.6
U02618,28.795072,77.210366,28.532254,77.319319,08:40,520,47,31.038,0.7089,10,1,0.7298,432,07:12,0,5.4
U02619,28.833032,77.270724,28.872246,76.944198,07:32,452,62,32.048,0.7561,34,0,0.5169,393,06:33,6,8.6
U02620,28.821189,77.003142,28.74664,76.876054,09:11,551,48,14.874,0.2988,39,0,0.4791,471,07:51,1,12.5
U02621,28.860606,77.218364,28.773471,76.938278,09:07,547,43,28.895,0.3791,3,1,0.6173,503,08:23,4,1.9
U02622,28.509601,76.89431,28.768981,77.255608,07:35,455,52,45.507,0.5015,11,0,0.5247,393,06:33,5,19.1
U02623,28.847276,76.910411,28.680327,77.185554,09:44,584,62,32.543,0.5862,11,1,0.5977,558,09:18,3,5.1
U02624,28.674182,77.052841,28.851055,77.335125,09:34,574,68,33.782,0.6917,20,0,0.5616,551,09:11,4,5.7
U02625,28.602798,76.868165,28.680234,77.202012,10:04,604,55,33.651,0.5556,2,1,0.5905,508,08:28,3,8.1
U02626,28.668979,77.323326,28.649622,77.050442,07:16,436,21,26.663,0.7105,29,0,0.5171,360,06:00,6,11.7
U02627,28.564449,77.299967,28.531381,77.29514,07:33,453,18,3.701,0.1508,4,1,0.4239,423,07:03,6,12.2
U02628,28.538505,76.864956,28.535233,77.328646,07:56,476,40,45.217,0.3946,15,0,0.5481,389,06:29,1,15.5
U02629,28.515831,77.267539,28.753704,77.243744,09:34,574,30,26.506,0.9133,6,1,0.7729,490,08:10,3,7.7
U02630,28.439565,77.099526,28.560688,77.123886,08:59,539,55,13.653,0.217,3,0,0.4645,492,08:12,0,9.7
U02631,28.638351,77.198001,28.749781,77.261141,09:09,549,67,13.814,0.1437,26,1,0.3686,487,08:07,3,1.0
U02632,28.826126,77.292335,28.857299,76.931313,07:46,466,33,35.278,0.7448,5,0,0.7488,417,06:57,1,2.6
U02633,28.702473,77.134257,28.610868,77.299179,08:58,538,50,19.006,0.1944,28,0,0.3566,511,08:31,5,7.5
U02634,28.650068,76.899327,28.446716,77.349775,09:16,556,31,49.343,0.4576,2,1,0.6396,454,07:34,0,9.8
U02635,28.605725,76.841315,28.719942,77.179221,08:39,519,49,35.286,0.7118,28,0,0.6658,469,07:49,3,7.8
U02636,28.622913,77.09343,28.404571,76.939903,10:01,601,43,28.481,0.4849,4,1,0.658,529,08:49,5,10.6
U02637,28.500453,77.324108,28.777762,76.913663,08:34,514,15,50.503,0.9015,27,1,0.5953,487,08:07,4,7.7
U02638,28.795009,77.132037,28.652313,77.329301,07:45,465,64,24.882,0.8781,15,1,0.5687,441,07:21,3,6.8
U02639,28.495224,77.030199,28.635071,77.28439,08:54,534,37,29.255,0.503,6,0,0.6184,452,07:32,6,20.0
U02640,28.743979,76.85577,28.673332,77.221826,09:41,581,71,36.478,0.9608,16,1,0.6483,520,08:40,3,6.7
U02641,28.764793,77.30664,28.647876,77.324051,09:40,580,65,13.088,0.2918,5,1,0.6044,494,08:14,4,13.1
U02642,28.675937,77.00685,28.555413,77.096736,08:03,483,29,15.988,0.2339,19,0,0.4768,375,06:15,4,1.5
U02643,28.814205,77.199436,28.535124,77.292751,08:10,490,81,32.28,0.6702,23,1,0.596,381,06:21,2,8.6
U02644,28.539704,77.194061,28.599343,76.923038,07:42,462,16,27.244,0.5728,1,1,0.7359,435,07:15,0,4.6
U02645,28.823176,76.96948,28.829556,76.933233,08:23,503,58,3.595,0.2511,30,0,0.4042,455,07:35,6,17.9
U02646,28.750117,76.872527,28.464978,77.101295,07:52,472,75,38.696,0.3711,5,0,0.5584,432,07:12,2,5.2
U02647,28.7834,77.03635,28.555887,77.00958,07:36,456,55,25.388,0.233,24,0,0.3601,419,06:59,5,7.8
U02648,28.718998,77.001737,28.492304,77.060585,07:31,451,56,25.807,0.237,8,0,0.5247,386,06:26,6,3.9
U02649,28.806245,77.197131,28.605026,77.24708,08:26,506,50,22.858,0.3676,10,1,0.5587,439,07:19,6,3.6
U02650,28.876687,77.258089,28.464079,76.867238,09:35,575,19,59.505,0.9242,17,1,0.6904,459,07:39,6,7.6
U02651,28.601678,76.953447,28.765182,77.20763,09:46,586,65,30.708,0.8349,8,1,0.6329,485,08:05,4,9.8
U02652,28.79068,77.109398,28.449664,76.884997,09:40,580,86,43.696,0.5124,9,1,0.4946,555,09:15,6,13.3
U02653,28.757398,76.86071,28.719326,77.272226,08:21,501,74,40.267,0.4778,24,0,0.3464,425,07:05,3,5.1
U02654,28.617378,76.94927,28.528501,76.942969,09:54,594,19,9.884,0.0315,5,0,0.4373,553,09:13,5,5.0
U02655,28.844936,77.228498,28.626651,77.214819,09:43,583,31,24.266,0.4623,7,1,0.6245,469,07:49,4,14.4
U02656,28.589324,77.244633,28.495994,77.141858,09:37,577,77,14.411,0.6238,14,1,0.67,532,08:52,0,16.0
U02657,28.671424,77.235966,28.750507,77.036667,08:31,511,68,21.302,0.7786,9,1,0.7813,483,08:03,0,7.6
U02658,28.450852,76.912618,28.855172,76.976443,07:40,460,42,45.31,0.356,6,0,0.4504,360,06:00,3,10.3
U02659,28.508372,77.121028,28.506438,76.869304,07:53,473,33,24.554,0.9194,8,1,0.72,382,06:22,3,16.3
U02660,28.803534,77.055581,28.857514,77.020224,09:34,574,49,6.909,0.8402,10,1,0.7239,485,08:05,2,21.2
U02661,28.590345,77.345658,28.556131,76.94227,10:02,602,17,39.499,0.0822,13,0,0.2832,516,08:36,4,10.1
U02662,28.58916,77.173576,28.667767,76.909315,07:34,454,21,27.194,0.9029,22,1,0.6582,362,06:02,3,11.8
U02663,28.518071,77.316953,28.736763,77.216634,07:31,451,20,26.173,0.2228,6,0,0.4998,407,06:47,0,8.7
U02664,28.635973,76.914129,28.495649,76.948383,08:18,498,76,15.929,0.9233,24,1,0.6787,412,06:52,3,1.0
U02665,28.786792,77.069945,28.613487,76.953811,09:39,579,18,22.309,0.6307,4,1,0.6932,539,08:59,1,9.7
U02666,28.829679,77.23352,28.432557,77.013646,09:26,566,56,48.992,0.4119,24,0,0.4388,456,07:36,3,14.9
U02667,28.433655,77.027607,28.734586,77.075953,09:56,596,36,33.735,0.4365,13,0,0.4927,538,08:58,1,4.2
U02668,28.675914,77.162579,28.599976,77.101993,07:12,432,71,10.289,0.5628,9,1,0.7451,360,06:00,1,1.0
U02669,28.624291,77.100968,28.827989,77.178919,09:20,560,24,23.852,0.8439,7,0,0.7934,508,08:28,6,11.0
U02670,28.694855,77.345884,28.531516,77.140146,07:17,437,83,27.019,0.8369,5,1,0.7802,399,06:39,4,1.0
U02671,28.614692,76.928675,28.843329,77.085659,10:06,606,21,29.632,0.4149,3,1,0.5059,553,09:13,4,1.0
U02672,28.59135,77.317028,28.467699,77.04091,09:26,566,78,30.21,0.849,19,1,0.6734,491,08:11,2,1.0
U02673,28.626503,77.044801,28.691344,76.975551,08:19,499,26,9.865,0.472,19,1,0.5874,407,06:47,0,1.0
U02674,28.67936,77.078676,28.547748,77.202071,07:48,468,17,18.916,0.4176,17,0,0.5473,446,07:26,4,13.3
U02675,28.640472,77.109587,28.487255,77.001926,08:11,491,17,19.981,0.2433,5,0,0.614,462,07:42,4,8.7
U02676,28.626629,76.975337,28.44509,77.273287,08:40,520,73,35.338,0.8279,14,1,0.7329,473,07:53,3,18.3
U02677,28.792561,77.331465,28.714708,77.138943,09:40,580,40,20.626,0.6201,5,1,0.797,486,08:06,6,11.7
U02678,28.757911,77.304858,28.511921,77.163312,07:16,436,46,30.582,0.4311,1,0,0.5903,388,06:28,1,18.3
U02679,28.563862,77.336182,28.674951,77.099483,07:18,438,76,26.164,0.6624,1,1,0.6486,369,06:09,1,4.8
U02680,28.784277,77.348429,28.870121,77.313564,10:07,607,34,10.114,0.861,0,1,0.9274,488,08:08,1,9.8
U02681,28.809752,77.181598,28.551662,77.055014,10:23,623,56,31.182,0.1978,1,0,0.5417,586,09:46,3,1.6
U02682,28.473676,77.07036,28.416773,77.057754,08:52,532,37,6.435,0.3924,3,0,0.6389,493,08:13,4,6.6
U02683,28.679688,77.273874,28.468555,77.295437,08:01,481,19,23.53,0.3803,1,1,0.5499,395,06:35,1,15.2
U02684,28.53695,76.85214,28.457275,77.148503,10:05,605,89,30.223,0.076,13,0,0.168,508,08:28,4,7.8
U02685,28.754803,77.265546,28.622376,77.069066,10:14,614,43,24.117,0.3341,23,0,0.345,557,09:17,6,6.8
U02686,28.514617,77.093616,28.757432,76.973697,07:23,443,78,29.381,0.7618,14,1,0.6688,404,06:44,4,7.9
U02687,28.722274,77.183342,28.542293,76.964973,08:12,492,47,29.171,0.2533,15,1,0.3752,459,07:39,1,8.7
U02688,28.52246,77.030763,28.470005,77.248732,09:06,546,80,22.041,0.8109,5,1,0.827,429,07:09,3,8.7
U02689,28.645349,77.027998,28.707568,76.982528,09:10,550,27,8.205,0.9553,4,1,0.9161,472,07:52,4,14.7
U02690,28.85535,76.856176,28.544567,76.842926,09:09,549,55,34.521,0.224,13,0,0.5636,492,08:12,5,4.4
U02691,28.583028,77.056133,28.676082,76.849925,08:09,489,42,22.598,0.4097,36,0,0.3376,438,07:18,0,7.0
U02692,28.820354,77.048261,28.848218,77.338985,09:27,567,89,28.442,0.1313,3,0,0.3654,532,08:52,1,8.5
U02693,28.873733,76.954643,28.539847,77.125517,07:50,470,40,40.613,0.6921,28,1,0.5164,422,07:02,2,3.5
U02694,28.819928,76.966135,28.645996,77.089403,08:01,481,72,22.726,0.4822,2,1,0.7027,383,06:23,4,5.8
U02695,28.479616,77.137911,28.78727,77.308117,09:17,557,52,37.973,0.5887,19,0,0.5583,490,08:10,2,11.8
U02696,28.793436,77.002063,28.732025,77.019361,08:06,486,45,7.021,0.7787,9,0,0.8437,376,06:16,0,3.9
U02697,28.415432,77.263428,28.76071,77.245449,08:51,531,67,38.366,0.7762,8,1,0.6412,460,07:40,4,21.9
U02698,28.588785,76.896806,28.770833,77.208123,08:30,510,63,36.456,0.516,15,1,0.508,430,07:10,3,16.2
U02699,28.817952,77.134599,28.65916,77.083319,07:41,461,50,18.318,0.8823,0,1,0.7382,371,06:11,6,8.9
U02700,28.730601,76.921623,28.65731,77.235062,07:39,459,19,31.575,0.9319,0,1,0.837,422,07:02,5,10.9
U02701,28.655715,77.109403,28.745067,77.332547,07:25,445,20,23.891,0.6307,15,1,0.5614,376,06:16,3,11.9
U02702,28.586175,77.121798,28.734871,76.94231,09:49,589,59,24.052,0.0384,13,0,0.4166,483,08:03,2,10.8
U02703,28.789903,77.167572,28.721628,76.84893,08:39,519,19,31.91,0.776,40,0,0.5655,446,07:26,2,8.5
U02704,28.740588,77.057987,28.583425,77.258942,09:23,563,60,26.208,0.8919,17,1,0.7504,518,08:38,2,21.8
U02705,28.624835,77.099832,28.7977,77.045829,07:56,476,81,19.896,0.5566,1,1,0.6455,399,06:39,5,4.4
U02706,28.828392,76.932286,28.513377,77.117645,07:40,460,74,39.339,0.7004,1,1,0.7334,374,06:14,0,6.1
U02707,28.510375,77.076138,28.474751,76.953456,08:04,484,67,12.603,0.356,7,0,0.5449,372,06:12,3,8.4
U02708,28.481788,77.030245,28.565678,77.269312,07:37,457,35,25.115,0.5021,8,1,0.5673,361,06:01,2,11.2
U02709,28.708546,77.179727,28.521839,77.207815,07:31,451,64,20.904,0.7981,14,1,0.7621,421,07:01,1,18.1
U02710,28.866557,77.061759,28.718328,77.326217,08:02,482,28,30.522,0.876,15,0,0.6299,404,06:44,4,8.0
U02711,28.518683,77.237464,28.510889,77.082378,07:35,455,83,15.15,0.1152,17,0,0.4744,369,06:09,1,10.9
U02712,28.519842,77.057256,28.715115,77.338048,08:33,513,21,34.926,0.0172,5,0,0.3853,419,06:59,3,9.9
U02713,28.466959,76.960243,28.646347,77.100536,09:33,573,55,24.164,0.3736,16,1,0.5071,550,09:10,4,7.6
U02714,28.813071,76.979581,28.473176,77.156925,07:32,452,51,41.484,0.3909,5,1,0.4176,404,06:44,3,14.2
U02715,28.508671,76.863095,28.52403,77.183805,09:16,556,20,31.329,0.7733,3,0,0.7867,511,08:31,5,10.1
U02716,28.641526,77.115359,28.650429,77.089783,08:41,521,28,2.68,0.0086,10,1,0.3902,482,08:02,6,12.9
U02717,28.875619,77.263749,28.751891,77.127018,07:16,436,68,19.111,0.764,10,0,0.7352,360,06:00,2,6.5
U02718,28.405828,77.232247,28.591161,76.953887,07:08,428,59,34.086,0.5363,6,0,0.5238,363,06:03,3,5.3
U02719,28.667113,77.063273,28.51176,77.024805,07:43,463,27,17.647,0.6978,3,0,0.6686,407,06:47,1,6.3
U02720,28.645899,76.940021,28.541638,77.198017,07:48,468,25,27.669,0.5093,5,1,0.569,394,06:34,2,9.5
U02721,28.787575,77.280377,28.445656,76.859884,07:42,462,64,55.801,0.7907,4,0,0.7027,440,07:20,1,13.6
U02722,28.570535,76.868958,28.412072,77.197211,09:25,565,64,36.515,0.4371,16,0,0.4609,522,08:42,6,18.5
U02723,28.596964,77.043604,28.867102,76.994926,08:51,531,45,30.358,0.3458,23,0,0.389,460,07:40,2,8.9
U02724,28.48061,77.276874,28.446277,76.978636,08:59,539,16,29.347,0.6365,8,1,0.7141,499,08:19,4,17.3
U02725,28.755591,77.04052,28.459946,77.193679,08:50,530,17,36.043,0.4444,1,1,0.5746,467,07:47,4,11.1
U02726,28.77666,76.900116,28.818063,76.949622,07:41,461,26,6.657,0.3034,6,1,0.5366,409,06:49,1,4.7
U02727,28.465598,76.975634,28.718483,77.330459,09:12,552,19,44.573,0.9135,12,1,0.6078,440,07:20,1,8.6
U02728,28.588859,77.146015,28.609315,77.345246,07:32,452,56,19.551,0.7233,1,1,0.8114,360,06:00,5,11.8
U02729,28.828594,76.917538,28.711531,77.073631,08:35,515,44,19.981,0.1969,1,0,0.5364,401,06:41,4,12.2
U02730,28.401299,77.174017,28.848793,77.044723,08:37,517,31,51.251,0.7401,19,0,0.5513,460,07:40,4,5.6
U02731,28.543404,77.063463,28.447701,76.880309,09:33,573,59,20.78,0.2524,12,0,0.4674,526,08:46,6,6.2
U02732,28.66642,77.010539,28.516981,77.236892,10:17,617,67,27.589,0.4313,11,0,0.5571,546,09:06,6,6.3
U02733,28.560365,76.962872,28.812944,76.922989,08:13,493,27,28.305,0.2174,7,0,0.4586,391,06:31,3,7.0
U02734,28.530582,77.259898,28.774707,77.315854,07:10,430,61,27.642,0.1133,11,0,0.2964,360,06:00,3,9.5
U02735,28.620818,77.042304,28.877243,77.345202,07:23,443,23,41.002,0.3991,39,1,0.2143,372,06:12,6,17.4
U02736,28.487131,77.216624,28.550676,76.902429,08:04,484,59,31.454,0.5551,25,0,0.4122,408,06:48,4,5.9
U02737,28.65422,77.064581,28.853545,77.188333,08:18,498,43,25.196,0.3021,5,0,0.5644,424,07:04,2,1.0
U02738,28.739214,76.886852,28.564971,77.077656,08:38,518,23,26.813,0.075,15,0,0.3274,452,07:32,2,1.0
U02739,28.676142,77.064658,28.743245,77.115984,09:51,591,75,8.97,0.2496,9,0,0.5026,560,09:20,1,12.1
U02740,28.444692,77.098921,28.823717,76.931583,07:45,465,28,45.131,0.2457,12,1,0.368,412,06:52,0,5.3
U02741,28.805316,77.0735,28.481975,77.208996,08:50,530,73,38.234,0.5908,8,1,0.6534,427,07:07,1,9.3
U02742,28.483989,77.256283,28.498707,76.924972,07:58,478,42,32.365,0.2821,3,0,0.477,372,06:12,2,4.5
U02743,28.76711,77.304534,28.67886,77.291503,08:36,516,66,9.877,0.5338,2,1,0.6946,436,07:16,5,7.3
U02744,28.573071,77.241257,28.805036,77.071527,08:20,500,68,30.606,0.4703,7,1,0.6253,383,06:23,2,6.4
U02745,28.775725,77.137219,28.437896,77.163783,09:32,572,46,37.588,0.2664,7,0,0.4267,457,07:37,0,4.6
U02746,28.499011,77.116139,28.808423,77.310113,08:23,503,65,39.212,0.7412,0,1,0.7703,433,07:13,6,14.2
U02747,28.489598,77.168754,28.564698,77.216349,08:20,500,48,9.542,0.6676,12,1,0.5272,402,06:42,5,14.5
U02748,28.638572,76.986793,28.594989,77.115832,09:19,559,60,13.47,0.6803,22,1,0.5896,519,08:39,4,11.2
U02749,28.415809,77.254042,28.563133,77.045366,08:39,519,31,26.124,0.4336,19,0,0.4499,453,07:33,4,18.2
U02750,28.508143,77.276993,28.83751,77.075689,07:59,479,46,41.499,0.3166,12,1,0.3159,418,06:58,5,1.4
U02751,28.747526,76.976281,28.462781,77.014253,08:32,512,25,31.822,0.5907,6,1,0.6617,407,06:47,2,6.9
U02752,28.801944,77.300437,28.675652,77.322554,07:24,444,46,14.183,0.9591,35,0,0.7011,383,06:23,2,6.3
U02753,28.438777,77.272854,28.471092,76.968958,09:43,583,16,29.878,0.434,11,0,0.5578,532,08:52,0,11.5
U02754,28.823397,77.056488,28.845725,77.048767,07:44,464,45,2.59,0.6653,12,1,0.7985,406,06:46,1,1.7
U02755,28.782808,77.30359,28.783007,77.236894,07:58,478,79,6.489,0.4423,12,1,0.6678,372,06:12,6,11.3
U02756,28.817448,76.901424,28.512233,77.025814,09:56,596,42,35.974,0.9326,7,1,0.7711,514,08:34,5,1.0
U02757,28.735246,76.854273,28.542934,77.292172,08:28,508,52,47.668,0.2647,4,0,0.5578,477,07:57,1,11.7
U02758,28.723593,77.017412,28.583127,76.963967,09:11,551,79,16.437,0.4584,10,1,0.5282,529,08:49,2,13.8
U02759,28.652045,77.128372,28.5946,76.855986,09:13,553,15,27.288,0.4937,0,1,0.6565,500,08:20,5,2.3
U02760,28.713338,77.019236,28.792325,77.160663,09:36,576,65,16.323,0.7286,2,1,0.7182,474,07:54,0,6.2
U02761,28.841173,77.320455,28.670976,77.099209,09:33,573,54,28.63,0.7213,23,1,0.5321,467,07:47,3,14.0
U02762,28.448251,76.969902,28.605416,77.31586,09:35,575,40,38.005,0.7394,21,1,0.6328,540,09:00,3,15.0
U02763,28.551567,76.983419,28.745333,77.055797,08:19,499,34,22.636,0.7329,6,1,0.6528,477,07:57,4,1.0
U02764,28.434778,77.163762,28.619775,76.909151,09:58,598,59,32.238,0.4698,18,0,0.4446,552,09:12,1,9.9
U02765,28.853506,76.841971,28.461555,77.00817,07:00,420,47,46.41,0.1556,7,1,0.32,360,06:00,0,11.3
U02766,28.613727,77.211054,28.451595,77.040538,09:18,558,44,24.494,0.8704,6,0,0.8209,496,08:16,4,8.0
U02767,28.724165,77.032509,28.556459,77.137397,07:08,428,65,21.231,0.3248,12,1,0.4193,404,06:44,3,15.2
U02768,28.803738,77.338651,28.689378,76.979995,08:25,505,44,37.123,0.1103,11,0,0.3662,435,07:15,3,5.3
U02769,28.87568,77.192623,28.464724,77.12066,08:54,534,75,46.149,0.1288,14,0,0.3309,449,07:29,6,5.9
U02770,28.477656,76.86663,28.664064,77.303103,09:24,564,36,47.347,0.4948,29,0,0.4366,535,08:55,4,4.7
U02771,28.783766,76.88724,28.529413,77.056102,07:32,452,67,32.665,0.4259,7,1,0.5057,369,06:09,3,9.2
U02772,28.825963,76.884966,28.733798,77.1723,07:43,463,57,29.756,0.6635,6,1,0.5837,363,06:03,4,6.7
U02773,28.42346,77.325837,28.413566,76.956738,09:23,563,82,36.048,0.6119,2,1,0.6448,538,08:58,6,12.4
U02774,28.761963,77.188866,28.625131,77.248677,08:37,517,45,16.265,0.1074,25,0,0.3457,492,08:12,2,6.3
U02775,28.570268,77.058079,28.425087,76.977532,09:35,575,32,17.926,0.2967,12,0,0.4656,472,07:52,2,7.2
U02776,28.711326,76.942246,28.558644,77.135699,09:07,547,44,25.336,0.8963,23,1,0.6425,481,08:01,0,9.3
U02777,28.646743,77.285556,28.407476,76.993126,09:20,560,64,38.947,0.7667,2,1,0.7845,532,08:52,4,4.1
U02778,28.524676,76.942794,28.625167,76.874375,08:37,517,47,12.998,0.8705,23,0,0.5626,484,08:04,5,13.3
U02779,28.464906,77.200406,28.768168,77.003028,07:55,475,81,38.783,0.022,4,1,0.2903,370,06:10,1,11.7
U02780,28.456135,77.229295,28.448106,76.948136,09:55,595,26,27.453,0.9121,6,1,0.8512,490,08:10,3,11.5
U02781,28.449595,76.990275,28.752907,77.295264,08:11,491,38,44.939,0.8611,0,1,0.7858,373,06:13,0,3.2
U02782,28.706139,77.097507,28.680414,76.975743,09:39,579,88,12.194,0.4523,19,0,0.5134,490,08:10,4,16.0
U02783,28.568677,76.953725,28.642211,77.336956,09:21,561,74,38.241,0.6736,2,0,0.7236,474,07:54,2,1.0
U02784,28.503984,77.033254,28.687752,77.091096,08:28,508,20,21.164,0.272,3,0,0.5905,399,06:39,3,12.0
U02785,28.732105,77.332219,28.561231,76.952743,07:27,447,85,41.521,0.6586,9,1,0.616,360,06:00,2,9.0
U02786,28.729688,77.1935,28.740963,77.039586,08:21,501,46,15.034,0.7988,13,1,0.6758,479,07:59,6,11.6
U02787,28.658801,77.271773,28.77424,76.93355,07:37,457,63,35.348,0.4836,5,1,0.5447,375,06:15,6,7.2
U02788,28.84878,77.115706,28.773547,77.265178,08:38,518,16,16.761,0.0283,9,0,0.4067,423,07:03,2,8.7
U02789,28.584999,76.96191,28.529341,76.901184,08:06,486,27,8.556,0.4163,22,0,0.6026,368,06:08,2,11.8
U02790,28.801214,77.203569,28.713875,77.285499,08:51,531,67,12.55,0.725,6,0,0.7554,506,08:26,2,8.3
U02791,28.436067,77.09529,28.471086,76.863418,07:00,420,34,22.964,0.7038,10,1,0.6368,360,06:00,1,9.4
U02792,28.755119,76.930193,28.637801,76.9928,09:25,565,23,14.377,0.4863,30,1,0.4343,490,08:10,4,9.5
U02793,28.874455,77.050339,28.401262,76.911342,07:52,472,65,54.234,0.9857,10,1,0.7309,385,06:25,6,19.3
U02794,28.806367,77.163769,28.492922,77.189485,09:42,582,31,34.882,0.117,2,0,0.5505,463,07:43,0,1.0
U02795,28.678239,77.215019,28.703232,77.101284,07:22,442,79,11.418,0.1583,21,1,0.4307,360,06:00,3,14.8
U02796,28.700848,76.964043,28.819694,77.319063,09:09,549,28,36.997,0.2583,1,0,0.7371,511,08:31,5,10.5
U02797,28.569579,77.286759,28.423534,77.026752,09:21,561,16,30.087,0.8035,22,1,0.6527,493,08:13,3,9.9
U02798,28.726153,77.033571,28.668105,76.860782,07:49,469,44,18.011,0.7628,9,0,0.6384,408,06:48,4,1.9
U02799,28.76979,76.97828,28.705652,77.228446,07:39,459,39,25.361,0.7728,21,1,0.6747,391,06:31,2,14.0
U02800,28.87915,76.939511,28.847548,77.135545,07:54,474,62,19.374,0.8796,26,1,0.7392,413,06:53,4,2.6
U02801,28.636382,77.250127,28.714469,77.261992,08:13,493,32,8.744,0.4429,0,0,0.7448,388,06:28,4,15.6
U02802,28.429426,77.020624,28.449456,77.057331,09:42,582,88,4.217,0.3186,2,0,0.637,474,07:54,6,5.6
U02803,28.686012,77.086534,28.470437,77.216472,08:20,500,46,27.068,0.6004,29,0,0.5322,413,06:53,4,15.6
U02804,28.457132,76.953638,28.705167,76.927244,09:41,581,68,27.652,0.4099,13,1,0.5386,497,08:17,5,4.7
U02805,28.517487,77.189906,28.503497,77.349759,08:06,486,72,15.668,0.5238,9,0,0.5129,452,07:32,2,3.6
U02806,28.557814,77.238327,28.845587,76.92856,07:47,467,81,43.959,0.1402,30,1,0.2871,413,06:53,0,7.8
U02807,28.750894,77.013107,28.84193,77.263198,07:56,476,52,26.352,0.3964,7,1,0.4854,426,07:06,5,4.6
U02808,28.488228,77.32199,28.855355,76.948343,09:56,596,32,54.676,0.4726,13,0,0.4973,565,09:25,1,7.1
U02809,28.479561,76.855611,28.540617,77.239079,07:20,440,53,38.023,0.0874,7,0,0.3923,362,06:02,6,16.7
U02810,28.421583,76.907801,28.744136,77.279239,09:00,540,46,50.958,0.9945,19,1,0.6689,456,07:36,0,5.5
U02811,28.819155,77.140281,28.718247,77.287087,07:13,433,60,18.147,0.0378,6,0,0.4978,412,06:52,6,9.1
U02812,28.732883,77.197717,28.41709,77.082616,10:08,608,32,36.8,0.9195,12,1,0.7572,542,09:02,0,16.2
U02813,28.419174,76.967848,28.527471,77.058695,08:10,490,53,14.938,0.0802,35,0,0.3503,419,06:59,1,9.5
U02814,28.41358,77.122576,28.499248,77.265233,08:54,534,86,16.864,0.8593,22,0,0.6175,469,07:49,2,13.9
